workerid,proliferate.condition,agent,background,correct_answer,grid_labels,item_name,item_presentation_condition,n_examples,object,options,prompt,property,response_type,show_generic,show_scene,slide_num,slider_label_l,slider_label_r,speaker,type,error
188,accidental-2,Monkey,2,,,"['dax', 'daxes']",accidental,2,"['flower', 'flower01', 'purple petals']",,,,,,,2,,,mh,object_encounter,
188,accidental-2,Monkey,2,,,"['dax', 'daxes']",accidental,2,"['flower', 'flower01', 'purple petals']",,,,,,,3,,,mh,object_property,
188,accidental-2,,,NA,,,accidental,2,,,Imagine that you come across another dax. What are the chances that it has purple petals?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
188,accidental-2,,,dax,"['vicket', 'dax', 'nar', 'zobby', 'yem', 'blus']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
188,accidental-2,,,NA,,"['dax', 'daxes']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,False,6,,,,followup,
188,accidental-2,Monkey,2,NA,,"['dax', 'daxes']",accidental,2,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,,mc,False,True,7,,,,followup,
188,accidental-2,Monkey,2,just_arrived,,"['dax', 'daxes']",accidental,2,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
188,accidental-2,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
164,accidental-2,Sheep,3,,,,accidental,,,,,,,,,1,,,mh,agent_intro,
164,accidental-2,Sheep,3,,,"['wug', 'wugs']",accidental,2,"['flower', 'flower01', 'purple petals']",,,,,,,2,,,mh,object_encounter,
164,accidental-2,Sheep,3,,,"['wug', 'wugs']",accidental,2,"['flower', 'flower01', 'purple petals']",,,,,,,3,,,mh,object_property,
164,accidental-2,,,NA,,,accidental,2,,,Imagine that you come across another wug. What are the chances that it has purple petals?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
164,accidental-2,,,wug,"['zobby', 'vicket', 'blus', 'wug', 'yem', 'nar']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
164,accidental-2,,,NA,,"['wug', 'wugs']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,False,6,,,,followup,
164,accidental-2,Sheep,3,NA,,"['wug', 'wugs']",accidental,2,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,,mc,False,True,7,,,,followup,
164,accidental-2,Sheep,3,just_arrived,,"['wug', 'wugs']",accidental,2,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
164,accidental-2,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
197,accidental-2,Bear,2,,,,accidental,,,,,,,,,1,,,tg,agent_intro,
197,accidental-2,Bear,2,,,"['dax', 'daxes']",accidental,2,"['flower', 'flower01', 'purple petals']",,,,,,,2,,,tg,object_encounter,
197,accidental-2,Bear,2,,,"['dax', 'daxes']",accidental,2,"['flower', 'flower01', 'purple petals']",,,,,,,3,,,tg,object_property,
197,accidental-2,,,NA,,,accidental,2,,,Imagine that you come across another dax. What are the chances that it has purple petals?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
197,accidental-2,,,dax,"['yem', 'blus', 'dax', 'vicket', 'zobby', 'nar']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
197,accidental-2,,,NA,,"['dax', 'daxes']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,False,6,,,,followup,
197,accidental-2,Bear,2,NA,,"['dax', 'daxes']",accidental,2,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,,mc,False,True,7,,,,followup,
197,accidental-2,Bear,2,just_arrived,,"['dax', 'daxes']",accidental,2,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
197,accidental-2,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
191,accidental-2,Monkey,5,,,,accidental,,,,,,,,,1,,,sb,agent_intro,
191,accidental-2,Monkey,5,,,"['fep', 'feps']",accidental,2,"['bird', 'bird02', 'green feathers']",,,,,,,2,,,sb,object_encounter,
191,accidental-2,Monkey,5,,,"['fep', 'feps']",accidental,2,"['bird', 'bird02', 'green feathers']",,,,,,,3,,,sb,object_property,
191,accidental-2,,,NA,,,accidental,2,,,Imagine that you come across another fep. What are the chances that it has green feathers?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
191,accidental-2,,,fep,"['zobby', 'fep', 'blus', 'yem', 'nar', 'vicket']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
191,accidental-2,,,NA,,"['fep', 'feps']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,False,6,,,,followup,
191,accidental-2,Monkey,5,NA,,"['fep', 'feps']",accidental,2,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could have green feathers before you observed it together?,,mc,False,True,7,,,,followup,
191,accidental-2,Monkey,5,just_arrived,,"['fep', 'feps']",accidental,2,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
191,accidental-2,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
193,accidental-2,Sheep,4,,,,accidental,,,,,,,,,1,,,tg,agent_intro,
193,accidental-2,Sheep,4,,,"['dax', 'daxes']",accidental,2,"['artifact', 'artifact01', 'squeaking']",,,,,,,2,,,tg,object_encounter,
193,accidental-2,Sheep,4,,,"['dax', 'daxes']",accidental,2,"['artifact', 'artifact01', 'squeaking']",,,,,,,3,,,tg,object_property,
193,accidental-2,,,NA,,,accidental,2,,,Imagine that you come across another dax. What are the chances that it squeaks?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
193,accidental-2,,,dax,"['dax', 'blus', 'zobby', 'yem', 'nar', 'vicket']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
193,accidental-2,,,NA,,"['dax', 'daxes']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,False,6,,,,followup,
193,accidental-2,Sheep,4,NA,,"['dax', 'daxes']",accidental,2,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could squeak before you observed it together?,,mc,False,True,7,,,,followup,
193,accidental-2,Sheep,4,just_arrived,,"['dax', 'daxes']",accidental,2,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
193,accidental-2,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
232,accidental-2,Tiger,4,,,,accidental,,,,,,,,,1,,,sb,agent_intro,
232,accidental-2,Tiger,4,,,"['wug', 'wugs']",accidental,2,"['artifact', 'artifact01', 'squeaking']",,,,,,,2,,,sb,object_encounter,
232,accidental-2,Tiger,4,,,"['wug', 'wugs']",accidental,2,"['artifact', 'artifact01', 'squeaking']",,,,,,,3,,,sb,object_property,
232,accidental-2,,,NA,,,accidental,2,,,Imagine that you come across another wug. What are the chances that it squeaks?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
232,accidental-2,,,wug,"['vicket', 'blus', 'wug', 'nar', 'yem', 'zobby']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
232,accidental-2,,,NA,,"['wug', 'wugs']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,False,6,,,,followup,
232,accidental-2,Tiger,4,NA,,"['wug', 'wugs']",accidental,2,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,,mc,False,True,7,,,,followup,
232,accidental-2,Tiger,4,just_arrived,,"['wug', 'wugs']",accidental,2,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
232,accidental-2,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
228,accidental-2,Monkey,6,,,,accidental,,,,,,,,,1,,,mh,agent_intro,
228,accidental-2,Monkey,6,,,"['wug', 'wugs']",accidental,2,"['artifact', 'artifact01', 'squeaking']",,,,,,,2,,,mh,object_encounter,
228,accidental-2,Monkey,6,,,"['wug', 'wugs']",accidental,2,"['artifact', 'artifact01', 'squeaking']",,,,,,,3,,,mh,object_property,
228,accidental-2,,,NA,,,accidental,2,,,Imagine that you come across another wug. What are the chances that it squeaks?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
228,accidental-2,,,wug,"['zobby', 'wug', 'yem', 'blus', 'vicket', 'nar']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
228,accidental-2,,,NA,,"['wug', 'wugs']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,False,6,,,,followup,
228,accidental-2,Monkey,6,NA,,"['wug', 'wugs']",accidental,2,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,,mc,False,True,7,,,,followup,
228,accidental-2,Monkey,6,just_arrived,,"['wug', 'wugs']",accidental,2,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
228,accidental-2,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
237,accidental-2,Elephant,3,,,,accidental,,,,,,,,,1,,,mh,agent_intro,
237,accidental-2,Elephant,3,,,"['fep', 'feps']",accidental,2,"['artifact', 'artifact01', 'squeaking']",,,,,,,2,,,mh,object_encounter,
237,accidental-2,Elephant,3,,,"['fep', 'feps']",accidental,2,"['artifact', 'artifact01', 'squeaking']",,,,,,,3,,,mh,object_property,
237,accidental-2,,,NA,,,accidental,2,,,Imagine that you come across another fep. What are the chances that it squeaks?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
237,accidental-2,,,fep,"['yem', 'vicket', 'nar', 'zobby', 'fep', 'blus']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
237,accidental-2,,,NA,,"['fep', 'feps']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,False,6,,,,followup,
237,accidental-2,Elephant,3,NA,,"['fep', 'feps']",accidental,2,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could squeak before you observed it together?,,mc,False,True,7,,,,followup,
237,accidental-2,Elephant,3,just_arrived,,"['fep', 'feps']",accidental,2,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
237,accidental-2,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
231,accidental-1,Sheep,1,,,,accidental,,,,,,,,,1,,,tg,agent_intro,
231,accidental-1,Sheep,1,,,"['dax', 'daxes']",accidental,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,2,,,tg,object_encounter,
231,accidental-1,Sheep,1,,,"['dax', 'daxes']",accidental,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,3,,,tg,object_property,
231,accidental-1,,,NA,,,accidental,1,,,Imagine that you come across another dax. What are the chances that it squeaks?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
231,accidental-1,,,dax,"['zobby', 'blus', 'dax', 'yem', 'vicket', 'nar']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
231,accidental-1,,,NA,,"['dax', 'daxes']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,False,6,,,,followup,
231,accidental-1,Sheep,1,NA,,"['dax', 'daxes']",accidental,1,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could squeak before you observed it together?,,mc,False,True,7,,,,followup,
231,accidental-1,Sheep,1,just_arrived,,"['dax', 'daxes']",accidental,1,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
231,accidental-1,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
213,accidental-1,Tiger,4,,,,accidental,,,,,,,,,1,,,sb,agent_intro,
213,accidental-1,Tiger,4,,,"['fep', 'feps']",accidental,1,"['bird', 'bird02', 'green feathers']",,,,,,,2,,,sb,object_encounter,
213,accidental-1,Tiger,4,,,"['fep', 'feps']",accidental,1,"['bird', 'bird02', 'green feathers']",,,,,,,3,,,sb,object_property,
213,accidental-1,,,NA,,,accidental,1,,,Imagine that you come across another fep. What are the chances that it has green feathers?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
213,accidental-1,,,fep,"['vicket', 'blus', 'yem', 'zobby', 'fep', 'nar']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
213,accidental-1,,,NA,,"['fep', 'feps']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,False,6,,,,followup,
213,accidental-1,Tiger,4,NA,,"['fep', 'feps']",accidental,1,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could have green feathers before you observed it together?,,mc,False,True,7,,,,followup,
213,accidental-1,Tiger,4,just_arrived,,"['fep', 'feps']",accidental,1,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
213,accidental-1,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
163,accidental-1,Elephant,10,,,,accidental,,,,,,,,,1,,,tg,agent_intro,
163,accidental-1,Elephant,10,,,"['wug', 'wugs']",accidental,1,"['flower', 'flower01', 'purple petals']",,,,,,,2,,,tg,object_encounter,
163,accidental-1,Elephant,10,,,"['wug', 'wugs']",accidental,1,"['flower', 'flower01', 'purple petals']",,,,,,,3,,,tg,object_property,
163,accidental-1,,,NA,,,accidental,1,,,Imagine that you come across another wug. What are the chances that it has purple petals?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
163,accidental-1,,,wug,"['yem', 'wug', 'zobby', 'blus', 'vicket', 'nar']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
163,accidental-1,,,NA,,"['wug', 'wugs']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,False,6,,,,followup,
163,accidental-1,Elephant,10,NA,,"['wug', 'wugs']",accidental,1,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,,mc,False,True,7,,,,followup,
163,accidental-1,Elephant,10,just_arrived,,"['wug', 'wugs']",accidental,1,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
163,accidental-1,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
223,accidental-1,Elephant,3,,,,accidental,,,,,,,,,1,,,sb,agent_intro,
223,accidental-1,Elephant,3,,,"['dax', 'daxes']",accidental,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,2,,,sb,object_encounter,
223,accidental-1,Elephant,3,,,"['dax', 'daxes']",accidental,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,3,,,sb,object_property,
223,accidental-1,,,NA,,,accidental,1,,,Imagine that you come across another dax. What are the chances that it squeaks?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
223,accidental-1,,,dax,"['yem', 'zobby', 'blus', 'vicket', 'dax', 'nar']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
223,accidental-1,,,NA,,"['dax', 'daxes']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,False,6,,,,followup,
223,accidental-1,Elephant,3,NA,,"['dax', 'daxes']",accidental,1,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could squeak before you observed it together?,,mc,False,True,7,,,,followup,
223,accidental-1,Elephant,3,just_arrived,,"['dax', 'daxes']",accidental,1,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
223,accidental-1,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
204,accidental-1,Sheep,9,,,,accidental,,,,,,,,,1,,,mh,agent_intro,
204,accidental-1,Sheep,9,,,"['wug', 'wugs']",accidental,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,2,,,mh,object_encounter,
204,accidental-1,Sheep,9,,,"['wug', 'wugs']",accidental,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,3,,,mh,object_property,
204,accidental-1,,,NA,,,accidental,1,,,Imagine that you come across another wug. What are the chances that it squeaks?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
204,accidental-1,,,wug,"['zobby', 'nar', 'wug', 'yem', 'vicket', 'blus']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
204,accidental-1,,,NA,,"['wug', 'wugs']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,False,6,,,,followup,
204,accidental-1,Sheep,9,NA,,"['wug', 'wugs']",accidental,1,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,,mc,False,True,7,,,,followup,
204,accidental-1,Sheep,9,just_arrived,,"['wug', 'wugs']",accidental,1,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
204,accidental-1,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
183,accidental-1,Bear,8,,,,accidental,,,,,,,,,1,,,mh,agent_intro,
183,accidental-1,Bear,8,,,"['wug', 'wugs']",accidental,1,"['flower', 'flower01', 'purple petals']",,,,,,,2,,,mh,object_encounter,
183,accidental-1,Bear,8,,,"['wug', 'wugs']",accidental,1,"['flower', 'flower01', 'purple petals']",,,,,,,3,,,mh,object_property,
183,accidental-1,,,NA,,,accidental,1,,,Imagine that you come across another wug. What are the chances that it has purple petals?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
183,accidental-1,,,wug,"['yem', 'wug', 'blus', 'vicket', 'nar', 'zobby']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
183,accidental-1,,,NA,,"['wug', 'wugs']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,False,6,,,,followup,
183,accidental-1,Bear,8,NA,,"['wug', 'wugs']",accidental,1,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,,mc,False,True,7,,,,followup,
183,accidental-1,Bear,8,just_arrived,,"['wug', 'wugs']",accidental,1,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
183,accidental-1,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
179,accidental-1,Monkey,6,,,,accidental,,,,,,,,,1,,,mh,agent_intro,
179,accidental-1,Monkey,6,,,"['wug', 'wugs']",accidental,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,2,,,mh,object_encounter,
179,accidental-1,Monkey,6,,,"['wug', 'wugs']",accidental,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,3,,,mh,object_property,
179,accidental-1,,,NA,,,accidental,1,,,Imagine that you come across another wug. What are the chances that it squeaks?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
179,accidental-1,,,wug,"['wug', 'blus', 'vicket', 'zobby', 'nar', 'yem']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
179,accidental-1,,,NA,,"['wug', 'wugs']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,False,6,,,,followup,
179,accidental-1,Monkey,6,NA,,"['wug', 'wugs']",accidental,1,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,,mc,False,True,7,,,,followup,
179,accidental-1,Monkey,6,just_arrived,,"['wug', 'wugs']",accidental,1,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
179,accidental-1,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
159,accidental-1,Elephant,8,,,,accidental,,,,,,,,,1,,,sb,agent_intro,
159,accidental-1,Elephant,8,,,"['wug', 'wugs']",accidental,1,"['bird', 'bird02', 'green feathers']",,,,,,,2,,,sb,object_encounter,
159,accidental-1,Elephant,8,,,"['wug', 'wugs']",accidental,1,"['bird', 'bird02', 'green feathers']",,,,,,,3,,,sb,object_property,
159,accidental-1,,,NA,,,accidental,1,,,Imagine that you come across another wug. What are the chances that it has green feathers?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
159,accidental-1,,,wug,"['nar', 'blus', 'yem', 'zobby', 'vicket', 'wug']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
159,accidental-1,,,NA,,"['wug', 'wugs']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,False,6,,,,followup,
159,accidental-1,Elephant,8,NA,,"['wug', 'wugs']",accidental,1,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,,mc,False,True,7,,,,followup,
159,accidental-1,Elephant,8,just_arrived,,"['wug', 'wugs']",accidental,1,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
159,accidental-1,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
235,accidental-1,Bear,4,,,,accidental,,,,,,,,,1,,,tg,agent_intro,
235,accidental-1,Bear,4,,,"['wug', 'wugs']",accidental,1,"['bird', 'bird02', 'green feathers']",,,,,,,2,,,tg,object_encounter,
235,accidental-1,Bear,4,,,"['wug', 'wugs']",accidental,1,"['bird', 'bird02', 'green feathers']",,,,,,,3,,,tg,object_property,
235,accidental-1,,,NA,,,accidental,1,,,Imagine that you come across another wug. What are the chances that it has green feathers?,,slider,False,False,4,0% (impossible),100% (certain),,followup,
235,accidental-1,,,wug,"['zobby', 'nar', 'yem', 'vicket', 'wug', 'blus']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,False,5,,,,followup,
235,accidental-1,,,NA,,"['wug', 'wugs']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,False,6,,,,followup,
235,accidental-1,Bear,4,NA,,"['wug', 'wugs']",accidental,1,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,,mc,False,True,7,,,,followup,
235,accidental-1,Bear,4,just_arrived,,"['wug', 'wugs']",accidental,1,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,True,8,,,,followup,
235,accidental-1,,,NA,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,False,9,,,,followup,
208,accidental-1,Bear,5,,,,accidental,,,,,,,,,1,,,sb,agent_intro,
208,accidental-1,Bear,5,,,"['dax', 'daxes']",accidental,1,"['bird', 'bird02', 'green feathers']",,,,,,,2,,,sb,object_encounter,
208,accidental-1,Bear,5,,,"['dax', 'daxes']",accidental,1,"['bird', 'bird02', 'green feathers']",,,,,,,3,,,sb,object_property,
